product_id,slug,issue_type,group_size,current_title,proposed_title,proposed_sku,price_toman,cost_usd,supplier_product_id,access_type,quota,duration,warranty,is_active,category,decision,title_confidence,base_slug,redirect_to,owner,status
cmtyi0yfa003ipbc0h4e4o18u,2651-شماره-مجازی-وریفای-apple-usa-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی اپل Apple (USA 🇺🇸 ⭐),— شماره مجازی,ITEM-VNO-M,65000,0.14,2651,شماره مجازی,,,,فعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,2689-شماره-مجازی-وریفای-apple-usa-دریافت-پیامک,2689-شماره-مجازی-وریفای-apple-usa-دریافت-پیامک,,در انتظار تأیید
cmtyi0yfr003kpbc03yz37vip,2689-شماره-مجازی-وریفای-apple-usa-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی اپل Apple (USA 🇺🇸 ⭐),— شماره مجازی,ITEM-VNO-M,60000,0.13,2689,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,2689-شماره-مجازی-وریفای-apple-usa-دریافت-پیامک,,,در انتظار تأیید
cmtyi0yjb0046pbc0iddxihx8,1977-capcut-pro-30d-has-a-30-day-warranty,similar-title-family,7,Capcut Pro 30D has a 30-day,CapCut Pro (۱ ماهه) — با گارانتی,CAPCUT-ACC-1M,1281000,3.09,1977,نامشخص,,۱ ماهه,با گارانتی,فعال,طراحی و گرافیک,بررسی دستی (عنوان),پایین,,,,نیازمند بررسی
cmtyi0yjw004cpbc0vsilhnsq,3319-capcut-pro-7-day-full-warranty,true-duplicate,2,Capcut Pro 7-day,CapCut Pro — با گارانتی,CAPCUT-ACC-M,396000,0.86,3319,نامشخص,,,با گارانتی,فعال,طراحی و گرافیک,نگهداشتن (مبنا),پایین,3319-capcut-pro-7-day-full-warranty,,,در انتظار تأیید
cmtyi0yle004qpbc0ym3yhobc,2693-شماره-مجازی-وریفای-chatgpt-afghanistan-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Afghanistan 🇦🇫 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,240000,0.52,2693,شماره مجازی,,,,فعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,4368-شماره-مجازی-وریفای-chatgpt-afghanistan-دریافت-پیامک,4368-شماره-مجازی-وریفای-chatgpt-afghanistan-دریافت-پیامک,,در انتظار تأیید
cmtyi0ylm004spbc0q9rf2grd,4368-شماره-مجازی-وریفای-chatgpt-afghanistan-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Afghanistan 🇦🇫 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,33000,0.07,4368,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,4368-شماره-مجازی-وریفای-chatgpt-afghanistan-دریافت-پیامک,,,در انتظار تأیید
cmtyi0ym2004upbc0py7g6ihq,4931-شماره-مجازی-وریفای-chatgpt-albania-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Albania 🇦🇱 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,185000,0.4,4931,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0ymc004wpbc0z5ds5rcb,2605-شماره-مجازی-وریفای-chatgpt-angola-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Angola 🇦🇴 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,42000,0.09,2605,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0ymp004ypbc0rqvi2olz,3067-شماره-مجازی-وریفای-chatgpt-armenia-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Armenia 🇦🇲),ChatGPT شماره مجازی,CHATGPT-VNO-M,185000,0.4,3067,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0ymy0050pbc03sqj5auh,3056-شماره-مجازی-وریفای-chatgpt-aruba-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Aruba 🇦🇼),ChatGPT شماره مجازی,CHATGPT-VNO-M,327000,0.71,3056,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yn70052pbc09hfvxv7s,4922-شماره-مجازی-وریفای-chatgpt-australia-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Australia 🇦🇺 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,102000,0.22,4922,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0ynf0054pbc00yjsv36x,2632-شماره-مجازی-وریفای-chatgpt-austria-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Austria 🇦🇹 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,83000,0.18,2632,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0ynm0056pbc0obabfnh5,2603-شماره-مجازی-وریفای-chatgpt-brazil-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Brazil 🇧🇷 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,24000,0.05,2603,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,2603-شماره-مجازی-وریفای-chatgpt-brazil-دریافت-پیامک,,,در انتظار تأیید
cmtyi0ynv0058pbc04kzp5r5s,2649-شماره-مجازی-وریفای-chatgpt-canada-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Canada 🇨🇦 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,19000,0.04,2649,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yo7005apbc06jzak3tg,3362-شماره-مجازی-وریفای-chatgpt-estonia-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Estonia 🇪🇪 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,208000,0.45,3362,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yof005cpbc03yju0bzs,3361-شماره-مجازی-وریفای-chatgpt-ethiopia-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Ethiopia 🇪🇹),ChatGPT شماره مجازی,CHATGPT-VNO-M,60000,0.13,3361,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yom005epbc016z2x1v1,4725-شماره-مجازی-وریفای-chatgpt-finland-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Finland 🇫🇮 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,1563000,3.77,4725,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yov005gpbc010om4bkm,3110-شماره-مجازی-وریفای-chatgpt-germany-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Germany 🇩🇪 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,56000,0.12,3110,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,3110-شماره-مجازی-وریفای-chatgpt-germany-دریافت-پیامک,,,در انتظار تأیید
cmtyi0ypc005ipbc0vqe0sdjg,2869-شماره-مجازی-وریفای-chatgpt-nepal-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Nepal 🇳🇵),ChatGPT شماره مجازی,CHATGPT-VNO-M,74000,0.16,2869,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0ypk005kpbc0pm4b5ozo,2839-شماره-مجازی-وریفای-chatgpt-thailand-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (Thailand 🇹🇭 ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,171000,0.37,2839,شماره مجازی,,,,فعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,2841-شماره-مجازی-وریفای-openai-thailand-دریافت-پیامک,2841-شماره-مجازی-وریفای-openai-thailand-دریافت-پیامک,,در انتظار تأیید
cmtyi0ypx005mpbc0ufgjr3ly,2847-شماره-مجازی-وریفای-chatgpt-united-states-vip-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (United States VIP ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M-VIP,24000,0.05,2847,شماره مجازی,,,,غیرفعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,2848-شماره-مجازی-وریفای-chatgpt-united-states-vip-دریافت-پیامک,2848-شماره-مجازی-وریفای-chatgpt-united-states-vip-دریافت-پیامک,,در انتظار تأیید
cmtyi0yqo005opbc0uoytawxm,2848-شماره-مجازی-وریفای-chatgpt-united-states-vip-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (United States VIP ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M-VIP,102000,0.22,2848,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,2848-شماره-مجازی-وریفای-chatgpt-united-states-vip-دریافت-پیامک,,,در انتظار تأیید
cmtyi0yrq005qpbc0anh0p3h3,2858-شماره-مجازی-وریفای-chatgpt-united-states-virt-دریافت-پیامک,similar-title-family,26,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (United States virt),ChatGPT شماره مجازی,CHATGPT-VNO-M,24000,0.05,2858,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0ysc005spbc02tjgcyi1,2944-شماره-مجازی-وریفای-chatgpt-united-states-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی چت‌جی‌پی‌تی OpenAI (United States ⭐),ChatGPT شماره مجازی,CHATGPT-VNO-M,125000,0.27,2944,شماره مجازی,,,,فعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,2643-شماره-مجازی-وریفای-chatgpt-united-states-دریافت-پیامک,2643-شماره-مجازی-وریفای-chatgpt-united-states-دریافت-پیامک,,در انتظار تأیید
cmtyi0yu40062pbc0b7n9ma4e,3073-شماره-مجازی-وریفای-claude-afghanistan-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی کلود Claude (Afghanistan 🇦🇫),Claude Pro شماره مجازی,CLAUDE-VNO-M,5000,0.01,3073,شماره مجازی,,,,فعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,3967-شماره-مجازی-وریفای-claude-afghanistan-دریافت-پیامک,3967-شماره-مجازی-وریفای-claude-afghanistan-دریافت-پیامک,,در انتظار تأیید
cmtyi0yud0064pbc0sfjkwtnr,3967-شماره-مجازی-وریفای-claude-afghanistan-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی کلود Claude (Afghanistan 🇦🇫 ⭐),Claude Pro شماره مجازی,CLAUDE-VNO-M,5000,0.01,3967,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,3967-شماره-مجازی-وریفای-claude-afghanistan-دریافت-پیامک,,,در انتظار تأیید
cmtyi0yul0066pbc02n4204tg,3096-شماره-مجازی-وریفای-claude-aruba-دریافت-پیامک,similar-title-family,11,شماره مجازی فعالسازی کلود Claude (Aruba 🇦🇼 ⭐),Claude Pro شماره مجازی,CLAUDE-VNO-M,56000,0.12,3096,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yuv0068pbc06q6xmsbq,3447-شماره-مجازی-وریفای-claude-australia-دریافت-پیامک,similar-title-family,11,شماره مجازی فعالسازی کلود Claude (Australia 🇦🇺 ⭐),Claude Pro شماره مجازی,CLAUDE-VNO-M,56000,0.12,3447,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yv4006apbc0dwt1ipke,3598-شماره-مجازی-وریفای-claude-austria-دریافت-پیامک,similar-title-family,11,شماره مجازی فعالسازی کلود Claude (Austria 🇦🇹 ⭐),Claude Pro شماره مجازی,CLAUDE-VNO-M,129000,0.28,3598,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yvc006cpbc0cjvkt0kc,3095-شماره-مجازی-وریفای-claude-germany-دریافت-پیامک,similar-title-family,11,شماره مجازی فعالسازی کلود Claude (Germany 🇩🇪 ⭐),Claude Pro شماره مجازی,CLAUDE-VNO-M,157000,0.34,3095,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yvn006epbc0xwlygodo,3316-شماره-مجازی-وریفای-claude-mongolia-دریافت-پیامک,similar-title-family,11,شماره مجازی فعالسازی کلود Claude (Mongolia 🇲🇳),Claude Pro شماره مجازی,CLAUDE-VNO-M,56000,0.12,3316,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (بدون تغییر),n/a,,,,—
cmtyi0yz30074pbc0hfnoqv8f,2767-شماره-مجازی-وریفای-discord-germany-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی Discord (Germany 🇩🇪 ⭐),— شماره مجازی,ITEM-VNO-M,10000,0.02,2767,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,2767-شماره-مجازی-وریفای-discord-germany-دریافت-پیامک,,,در انتظار تأیید
cmtyi0yzn0076pbc0a2fnob3d,2770-شماره-مجازی-وریفای-discord-germany-دریافت-پیامک,true-duplicate,2,شماره مجازی فعالسازی Discord (Germany 🇩🇪 ⭐),— شماره مجازی,ITEM-VNO-M,60000,0.13,2770,شماره مجازی,,,,فعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,2767-شماره-مجازی-وریفای-discord-germany-دریافت-پیامک,2767-شماره-مجازی-وریفای-discord-germany-دریافت-پیامک,,در انتظار تأیید
cmtyi0yzw0078pbc0d9f4khtf,2766-شماره-مجازی-وریفای-discord-netherlands-دریافت-پیامک,true-duplicate,3,شماره مجازی فعالسازی Discord (Netherlands 🇳🇱 ⭐),— شماره مجازی,ITEM-VNO-M,19000,0.04,2766,شماره مجازی,,,,فعال,شماره مجازی و OTP,نگهداشتن (مبنا),n/a,2766-شماره-مجازی-وریفای-discord-netherlands-دریافت-پیامک,,,در انتظار تأیید
cmtyi0z05007apbc0716ug2re,2948-شماره-مجازی-وریفای-discord-netherlands-دریافت-پیامک,true-duplicate,3,شماره مجازی فعالسازی Discord (Netherlands 🇳🇱 ⭐),— شماره مجازی,ITEM-VNO-M,33000,0.07,2948,شماره مجازی,,,,فعال,شماره مجازی و OTP,ادغام/آرشیو,n/a,2766-شماره-مجازی-وریفای-discord-netherlands-دریافت-پیامک,2766-شماره-مجازی-وریفای-discord-netherlands-دریافت-پیامک,,در انتظار تأیید
cmtyi0z77008kpbc059b4xnd4,3998-figma-pro-education-2-years-warranty-1-year,true-duplicate,3,Figma Pro Education 2 Years Year,— (۱ ساله) — با گارانتی,ITEM-ACC-1M,4382000,12.68,3998,نامشخص,,۱ ساله,با گارانتی,غیرفعال,طراحی و گرافیک,ادغام/آرشیو,پایین,4773-figma-pro-education-2-years-warranty-1-year-full,4773-figma-pro-education-2-years-warranty-1-year-full,,در انتظار تأیید
